image_id,contrast,Vegetation_area,terrain_area,bench_conf,bicycle_count,confidence,bicycle_conf
123.png,69.88430398235089,7.5042724609375,0.0,0.0,2,0.2566,0.5134714841842651
124.png,69.17507215688406,61.2613525390625,0.0,0.0,0,0.1419,0.0
125.png,71.34757951927571,60.64428710937499,0.0,0.0,0,0.1296,0.0
126.png,71.3380533754557,34.54833984375,0.0,0.0,1,0.0903,0.8901437520980835
127.png,61.79018878173142,36.2232666015625,0.0,0.0,0,0.161,0.0
128.png,61.1368355965228,0.0,0.001220703125,0.0,3,0.1148,0.8901441693305969
129.png,63.82274474846443,0.0020751953125,0.0445556640625,0.5760946273803711,0,0.9034,0.0
130.png,63.8921702908775,12.9725341796875,0.6864013671875,0.29442116618156433,1,0.9101,0.7409695386886597
131.png,57.138182069857685,0.0,0.0,0.6905282735824585,0,0.8638,0.0
132.png,44.29181609771557,0.0,0.0,0.0,0,0.8679,0.0
133.png,60.58798623163938,3.1358642578125,0.0,0.0,0,0.9098,0.0
134.png,47.583887380489216,1.6182861328125,0.0,0.0,1,0.8919,0.910453200340271
135.png,50.852997228050555,0.0,0.0,0.0,0,0.5301,0.0
136.png,40.82150188694711,0.0,0.1854248046875,0.0,1,0.7966,0.9405191540718079
137.png,59.54606217637412,0.3394775390625,0.0,0.0,0,0.9164,0.0
138.png,60.28087893768315,0.388671875,0.0,0.0,2,0.8754,0.9442041516304016
139.png,57.74939044077424,0.8079833984375,0.0,0.0,4,0.9016,0.9345595836639404
140.png,72.19888586151562,0.0,0.0,0.0,4,0.8906,0.9479054808616638
141.png,85.0605387074004,6.2587890625,0.0,0.0,3,0.8642,0.48626217246055603
142.png,69.40512730253467,0.4713134765625,0.0,0.25950974225997925,0,0.9069,0.0
143.png,65.964603836835,0.0,0.0,0.0,1,0.9091,0.9637508392333984
144.png,66.44961554056002,0.0,0.0,0.0,4,0.9083,0.722357988357544
145.png,67.87434118522054,0.0,0.0,0.0,2,0.9097,0.7211694121360779
146.png,66.65618696924254,0.0225830078125,0.0,0.0,1,0.9111,0.916955828666687
147.png,48.86126878125513,0.0,0.0,0.0,2,0.9124,0.9113959074020386
148.png,62.764781826444974,1.659423828125,0.0,0.0,1,0.9085,0.48629844188690186
149.png,48.790178174698,0.3370361328125,0.0,0.0,2,0.888,0.6487960815429688
150.png,66.7621690494008,2.783447265625,0.0,0.0,2,0.883,0.4740949869155884
151.png,71.36339890163522,0.000244140625,0.0,0.5978401899337769,1,0.8909,0.8926669955253601
152.png,59.43954189381888,0.0,0.0,0.6759252548217773,1,0.8681,0.9271721839904785
153.png,44.06694409140109,0.0,0.0,0.0,2,0.8387,0.5368083119392395
154.png,58.832163027792795,0.1810302734375,0.0,0.0,2,0.8406,0.9278546571731567
155.png,60.75575394284331,0.0,0.0,0.0,2,0.8417,0.9584988951683044
156.png,58.92433185008592,0.0,0.0,0.0,0,0.8999,0.0
157.png,52.61804954296802,0.139892578125,0.0,0.0,0,0.9145,0.0
158.png,58.81329413310681,9.2215576171875,0.0208740234375,0.4420401453971863,0,0.8992,0.0
159.png,56.07258693877084,4.6708984375,0.0,0.9030200839042664,0,0.9026,0.0
160.png,71.54484652715554,0.0,0.005126953125,0.0,0,0.9173,0.0
161.png,69.2341955705858,0.0,0.0,0.0,0,0.9057,0.0
162.png,76.02752901895315,0.0,0.0,0.0,1,0.9104,0.95750492811203
163.png,58.40721161049912,0.0,0.0,0.0,0,0.9102,0.0
164.png,53.55558758354298,0.0875244140625,0.0,0.4247048497200012,0,0.8838,0.0
165.png,50.20481352532496,0.0,0.0,0.0,0,0.8834,0.0
166.png,69.74393868128011,1.7087402343749998,0.0,0.0,2,0.8983,0.9592758417129517
167.png,63.81570422900972,0.0015869140625,0.0,0.0,1,0.8839,0.936006486415863
168.png,70.03058587078192,14.841796874999998,0.0,0.0,3,0.9029,0.9526574611663818
169.png,54.17004795807401,0.0,0.0,0.0,0,0.8598,0.0
170.png,60.730187295134584,1.837890625,0.0,0.0,0,0.7984,0.0
171.png,53.488278483564116,1.2724609375,0.005615234375,0.0,1,0.9069,0.9617084860801697
172.png,70.08165134850326,2.199951171875,0.025390625,0.0,1,0.7256,0.935452938079834
173.png,75.41870102083668,0.6326904296875,0.0,0.0,1,0.8763,0.9526330232620239
174.png,58.96804342249207,0.0,0.0,0.0,2,0.8651,0.9357430338859558
175.png,71.5506458683502,0.0,0.0,0.31461742520332336,0,0.7627,0.0
176.png,73.7955830665962,0.5113525390625,0.0,0.0,0,0.8463,0.0
177.png,52.24426063869442,0.0,0.0,0.0,0,0.9015,0.0
178.png,51.55330236039767,0.0,0.0,0.0,0,0.891,0.0
179.png,71.38305671411608,0.0,0.0,0.0,4,0.8915,0.9612669944763184
180.png,62.83211184111416,0.181884765625,0.0,0.0,2,0.8949,0.8200216889381409
181.png,72.5340083224999,0.0003662109375,0.0,0.0,4,0.864,0.9191308617591858
182.png,52.94836535662861,14.503662109375002,2.8740234375,0.0,3,0.9015,0.58937668800354
183.png,69.18417571966775,19.9954833984375,0.001953125,0.3450317978858948,1,0.8822,0.7356979846954346
184.png,46.86532561299728,2.5980224609375,0.0,0.0,4,0.9127,0.9362725615501404
185.png,71.32555540924555,0.0,0.0,0.0,0,0.8588,0.0
186.png,70.47734385835915,0.0,0.0,0.26511648297309875,0,0.8975,0.0
187.png,69.03054501369758,0.0,0.0,0.0,2,0.9011,0.9221751689910889
188.png,58.588479674883295,0.0,0.0,0.0,6,0.8658,0.5241094827651978
189.png,59.27544325004917,20.9461669921875,3.9671630859375,0.0,2,0.8476,0.852188229560852
190.png,69.17414426929265,4.55029296875,0.0,0.0,0,0.8534,0.0
191.png,62.20253500553114,0.0103759765625,0.0,0.0,1,0.8034,0.9198017120361328
192.png,59.660864935661465,0.0,0.0,0.0,1,0.8638,0.9034223556518555
193.png,58.33881425748652,0.05517578124999999,0.0,0.0,0,0.8875,0.0
194.png,60.70641791534581,0.0,0.0,0.0,0,0.7523,0.0
195.png,58.304368180269236,0.0040283203125,0.0,0.0,0,0.9147,0.0
196.png,56.17691548235593,9.665283203125,1.4171142578125,0.0,1,0.2457,0.9660961627960205
197.png,60.3311384655818,0.35546875,0.3311767578125,0.0,1,0.1591,0.869814932346344
198.png,62.91265237940413,1.9013671875,0.0391845703125,0.0,1,0.1357,0.9819382429122925
199.png,60.47557907397567,32.5760498046875,1.556640625,0.0,0,0.1398,0.0
200.png,53.14808655796259,0.0,0.2088623046875,0.0,1,0.1277,0.9614894390106201
201.png,80.20570503477178,21.377685546875,8.0816650390625,0.8223716020584106,1,0.1239,0.9224558472633362
202.png,78.819752304796,19.1236572265625,9.881103515625,0.4301379919052124,1,0.1029,0.8375562429428101
203.png,50.96049268953021,1.7381591796874998,0.0,0.0,1,0.1346,0.9569477438926697
204.png,60.34989516135611,7.2667236328125,0.0,0.0,0,0.1649,0.0
205.png,49.71763247327534,0.204833984375,0.0,0.0,0,0.2539,0.0
206.png,64.34328347406728,0.205078125,0.72509765625,0.0,1,0.1278,0.9614331126213074
207.png,69.13436110653561,0.0,0.0,0.0,1,0.1268,0.9785696268081665
208.png,69.49566219733377,1.9406738281249998,0.097412109375,0.0,1,0.209,0.9500009417533875
209.png,65.01714274511964,0.000244140625,2.002685546875,0.0,2,0.1444,0.9743090271949768
210.png,68.49772108343107,0.0,0.0,0.0,1,0.1481,0.7611468434333801
211.png,66.03480127350724,0.3411865234375,0.0010986328125,0.0,0,0.2767,0.0
212.png,56.416797183631026,4.079345703125,0.4581298828125,0.0,0,0.1229,0.0
213.png,71.54272136394847,14.885131835937502,5.9405517578125,0.7991167306900024,1,0.8232,0.9430422782897949
214.png,59.19781720536138,0.3707275390625,0.0,0.0,0,0.2212,0.0
215.png,75.33407713326889,3.7120361328124996,0.0,0.3654978275299072,0,0.1663,0.0
216.png,65.22003332021328,0.0364990234375,6.6441650390625,0.6877373456954956,1,0.862,0.9611491560935974
217.png,73.25605407680824,35.306884765625,1.7376708984375,0.5773424506187439,6,0.8885,0.929455578327179
218.png,69.11717844676086,44.7542724609375,3.9150390625000004,0.0,7,0.852,0.9433940649032593
219.png,81.77100893944508,26.40380859375,2.2257080078125,0.4027419090270996,1,0.1691,0.8490316867828369
220.png,55.78707635302996,28.523681640625,0.0003662109375,0.8267632126808167,1,0.8949,0.8847958445549011
221.png,57.25940028012874,12.517089843750002,0.0,0.0,1,0.317,0.906791627407074
222.png,46.9083984866796,0.0,0.0,0.0,1,0.1432,0.96123206615448
223.png,74.63015080851588,13.2657470703125,3.0518798828125,0.0,1,0.8978,0.9756103754043579
224.png,64.9699634833347,0.580078125,12.4188232421875,0.0,1,0.8482,0.9569219946861267
225.png,73.70229649382829,22.47509765625,0.0335693359375,0.0,1,0.8633,0.9427419900894165
226.png,72.54237068858026,0.0,0.0,0.0,0,0.2743,0.0
227.png,62.79364583681833,0.089599609375,0.0,0.0,1,0.1762,0.6695914268493652
228.png,60.96171060487171,5.0433349609375,0.0,0.0,0,0.3431,0.0
229.png,74.64508061883676,4.3443603515625,1.0101318359375,0.0,1,0.8732,0.9801170229911804
230.png,74.57653637201216,6.867919921875,0.077392578125,0.0,1,0.8961,0.964201807975769
231.png,63.24562838254645,0.6514892578125,2.835693359375,0.3312995135784149,1,0.8912,0.943155825138092
232.png,70.90031350242907,1.32958984375,0.0042724609375,0.0,1,0.8783,0.975521981716156
233.png,68.56787966156989,11.2213134765625,0.13671875,0.3678191900253296,1,0.8451,0.9680320024490356
234.png,66.11163985442575,3.3100585937500004,0.068359375,0.6137374639511108,1,0.7616,0.9469207525253296
235.png,54.84822700286583,0.23425292968750003,0.0,0.0,3,0.1909,0.8705156445503235
236.png,55.113092501160516,0.0,0.0,0.0,2,0.1549,0.9794991612434387
237.png,63.08888513294946,13.056884765624998,0.8261718750000001,0.0,1,0.0944,0.923891007900238
238.png,62.88099548841325,4.4346923828125,0.565185546875,0.0,1,0.1116,0.9759938716888428
239.png,56.62137138903621,3.14794921875,0.0,0.0,1,0.1103,0.9709002375602722
240.png,72.29674092061427,0.01220703125,0.1328125,0.0,4,0.6819,0.9481403231620789
241.png,59.256767401280065,0.0,0.0284423828125,0.0,3,0.7023,0.9624788761138916
242.png,66.81252104050793,0.000732421875,0.0360107421875,0.0,2,0.773,0.9081860780715942
243.png,68.24356121519979,0.0,0.0,0.0,1,0.8741,0.8699063658714294
244.png,49.20072240366467,7.1044921875,0.0,0.0,0,0.8792,0.0
245.png,63.69154132063821,23.870849609375,0.0,0.0,1,0.0658,0.7410793900489807
246.png,49.83208379289486,22.5823974609375,0.0,0.0,1,0.0799,0.9535780549049377
247.png,64.38190900702425,8.2757568359375,0.0,0.0,1,0.1092,0.9111421704292297
248.png,60.64793328666037,2.0277099609375,0.0,0.0,1,0.0946,0.438761442899704
249.png,56.55667649537813,56.43847656249999,0.0,0.0,0,0.754,0.0
250.png,69.38555516494439,20.46337890625,0.0,0.0,1,0.0699,0.36390313506126404
251.png,61.998984159216825,37.930419921875,0.0,0.0,1,0.0857,0.941960334777832
252.png,61.91765919521552,55.0347900390625,0.0,0.0,1,0.0817,0.8581235408782959
253.png,64.67574457887595,36.2955322265625,0.007568359375,0.0,1,0.079,0.9494641423225403
254.png,58.41019573772241,21.435302734375,0.0,0.0,1,0.0892,0.9179266095161438
255.png,65.77626567109209,4.88818359375,0.0,0.0,1,0.0885,0.5604236721992493
256.png,67.83708008196314,10.3326416015625,0.0,0.0,2,0.8454,0.2653116285800934
257.png,64.02393307258777,13.6441650390625,0.0,0.0,1,0.8552,0.8058124780654907
258.png,70.95639383002843,22.31494140625,0.0,0.637403130531311,1,0.8078,0.8398045897483826
259.png,72.40837652114985,1.3197021484375,0.0,0.0,0,0.7381,0.0
260.png,80.84736287756674,2.5343017578125,0.0,0.0,1,0.718,0.9326731562614441
261.png,66.22577255259661,14.950927734375,0.0,0.9664736986160278,1,0.8199,0.9407121539115906
262.png,60.691973236966156,24.01513671875,0.0,0.9653330445289612,2,0.8547,0.3771924674510956
263.png,66.71588800151656,23.3687744140625,0.0,0.5388796329498291,0,0.8695,0.0
264.png,68.3574944116624,35.3790283203125,0.0,0.0,1,0.8845,0.7503807544708252
265.png,70.34581663457514,9.73828125,0.0159912109375,0.0,1,0.8599,0.829334557056427
266.png,68.4130051201236,20.8087158203125,0.0,0.0,1,0.8188,0.5391291975975037
267.png,61.51020171329905,7.0438232421875,0.0,0.0,1,0.1768,0.9337503910064697
268.png,76.13573740117522,16.7149658203125,0.0,0.0,1,0.1169,0.7981168627738953
269.png,65.36203286543936,0.0,0.0,0.0,1,0.6231,0.9259399771690369
270.png,60.593176363548515,18.1737060546875,0.0,0.0,1,0.4392,0.251954585313797
271.png,73.68958113241477,9.605712890625,0.0,0.0,1,0.0868,0.9407871961593628
272.png,66.83266130505713,16.41455078125,0.0,0.0,2,0.065,0.4566972553730011
273.png,70.47599787181466,9.6427001953125,0.0,0.0,1,0.077,0.960954487323761
274.png,64.29194378249669,0.0,0.0,0.0,1,0.8702,0.9391812086105347
275.png,73.12433497880156,24.1007080078125,0.0,0.0,2,0.1051,0.579903244972229
276.png,68.2780400590507,2.250244140625,0.0,0.0,1,0.0789,0.6727210879325867
277.png,68.2462680227672,1.3466796875,0.0,0.0,1,0.0673,0.8182389140129089
278.png,76.48959850325579,7.940673828125,0.0,0.0,1,0.105,0.9209304451942444
279.png,70.28845435809617,2.2181396484375,0.0,0.0,1,0.0721,0.9031485319137573
280.png,70.95955568788283,13.853637695312502,0.0,0.0,1,0.0609,0.3694763779640198
281.png,71.76662467477684,8.2669677734375,0.0,0.0,1,0.785,0.3654339015483856
282.png,71.2706734725741,1.2459716796875,0.0,0.0,1,0.6485,0.9397011399269104
283.png,63.289039460694134,0.0,0.0,0.0,1,0.8548,0.8365511894226074
284.png,67.3605599837806,3.6214599609375,0.026123046875,0.0,1,0.099,0.8979133367538452
285.png,67.73900317554308,0.41003417968750006,0.0,0.0,1,0.1126,0.9418963193893433
286.png,60.41398022457615,0.000244140625,0.0,0.0,1,0.099,0.6047309041023254
287.png,59.704362273669076,0.0,0.03173828125,0.0,1,0.8195,0.9576221108436584
288.png,55.513713106799074,0.0,0.0,0.0,1,0.8884,0.6882799863815308
289.png,67.66035460147157,0.3289794921875,0.0,0.0,1,0.1312,0.43561452627182007
290.png,68.3740071013998,0.510009765625,0.0,0.0,1,0.0959,0.9387984275817871
291.png,67.06985649975617,0.0,0.0,0.0,1,0.8316,0.9634560942649841
292.png,66.87894925932291,0.0,0.0,0.0,2,0.1222,0.4406714141368866
293.png,61.11513365392923,0.00927734375,0.0,0.0,3,0.8903,0.911479651927948
294.png,57.72173311215889,0.0,0.0013427734375,0.0,1,0.9001,0.6494155526161194
295.png,70.31045126022183,1.7092285156250002,0.0115966796875,0.0,1,0.0815,0.9411400556564331
296.png,71.931711788946,20.04736328125,0.0,0.0,1,0.0859,0.31533145904541016
297.png,69.7653775865725,18.201171875,0.0,0.0,2,0.0797,0.6662012338638306
298.png,76.9415678739563,4.01953125,0.0,0.0,1,0.0666,0.9564237594604492
299.png,74.67569840439025,0.0003662109375,0.0,0.0,1,0.0899,0.4282100796699524
300.png,72.66283562288795,1.6800537109375,0.0,0.0,1,0.0874,0.4169728457927704
301.png,60.43792761207506,0.0377197265625,0.03369140625,0.0,1,0.0901,0.9461795091629028
302.png,65.44400874367562,4.830078125,0.0,0.0,1,0.0919,0.5574653148651123
303.png,56.941713932183426,0.0,0.0,0.0,1,0.2748,0.9717469811439514
304.png,62.374697158270436,1.4896240234375,0.0,0.0,1,0.3819,0.9377017021179199
305.png,72.82735436889399,0.647216796875,0.0384521484375,0.0,1,0.8647,0.8636888265609741
306.png,71.95112295624966,4.93896484375,0.0,0.0,2,0.8672,0.7097980976104736
307.png,67.43864591395604,37.3626708984375,0.0,0.0,1,0.7483,0.9481338858604431
308.png,69.65138331390783,14.787353515625002,0.0052490234375,0.0,2,0.0777,0.69332355260849
309.png,72.01821493687889,29.80224609375,0.0,0.0,1,0.0669,0.46912550926208496
310.png,72.38637074355063,36.5335693359375,0.0,0.0,1,0.0742,0.9217332601547241
311.png,69.56621405091089,2.957763671875,0.0107421875,0.0,1,0.0801,0.9706839323043823
312.png,71.34956780709288,22.3787841796875,0.0,0.2557014226913452,2,0.0625,0.6648270487785339
313.png,70.21033813101502,18.363525390625,0.078125,0.0,1,0.091,0.9716478586196899
314.png,73.05702732605928,4.8961181640625,0.0291748046875,0.0,2,0.1045,0.7727229595184326
315.png,57.067997281718014,4.9354248046875,0.0,0.0,1,0.7046,0.9478964805603027
316.png,55.70866185697669,0.0,0.0,0.0,1,0.8272,0.39801016449928284
317.png,68.58007961029497,3.1021728515625,0.0,0.0,1,0.0643,0.7966180443763733
318.png,72.17110045483048,9.0455322265625,0.0,0.0,1,0.0867,0.9227507710456848
319.png,79.57770293446734,11.74072265625,0.0,0.0,1,0.0695,0.5740774273872375
320.png,66.1260237894173,3.3275146484374996,0.0,0.0,1,0.8392,0.904620349407196
321.png,67.07486134405478,6.876953125,0.0,0.0,2,0.4815,0.8989231586456299
322.png,69.93836396453965,0.265625,0.0,0.0,1,0.0805,0.9690876603126526
323.png,70.38471471620593,0.0484619140625,0.0,0.0,1,0.1076,0.6947372555732727
324.png,68.48414801237098,9.0367431640625,0.0,0.0,1,0.0707,0.7309122681617737
325.png,72.97345975281769,3.9053955078125,0.0,0.7341286540031433,1,0.0843,0.9320436120033264
